record_id,start,end
NW_017567038.1,519854,522278
NW_017567041.1,288647,292828
NW_017567041.1,301488,301801
NW_017567041.1,406718,410305
NW_017567045.1,159699,160893
NW_017253145.1,29817,31173
NW_017253145.1,97298,98225
NW_019028942.1,186336,186967
NW_019028942.1,221312,222870
NW_019028942.1,316291,318005
NW_019028942.1,410175,411479
NW_019028942.1,820421,823394
NW_019028942.1,1003558,1005025
NW_019028942.1,1189786,1191762
NW_019028942.1,1789786,1790379
NW_019028945.1,28774,30104
NW_019028945.1,274963,276306
NW_019028945.1,412740,416288
NW_019028945.1,444512,446890
NW_019028945.1,927437,929557
NW_019028945.1,1090548,1092140
NW_019028945.1,1110665,1112868
NW_019028945.1,1187876,1189573
NW_019028945.1,1223842,1224843
NW_019028955.1,103882,105698
NW_024468485.1,189217,190471
NW_024468485.1,315483,316701
NW_024468485.1,524299,525219
NW_024470054.1,14116,15340
NW_024470054.1,91286,93911
NW_024470054.1,161281,162448
NW_024470054.1,180303,181452
NW_024470054.1,590535,592971
NW_024470054.1,1041560,1043585
NW_024470054.1,1045305,1047654
NW_024470070.1,293239,293707
NW_024470070.1,478307,479796
NW_024470072.1,38370,39048
NW_024470072.1,267319,267711
NW_024470073.1,420681,421688
NW_024470076.1,6514,8351
NW_024470076.1,78497,81990
NW_024470083.1,13911,15564
NW_024467203.1,334999,335732
NW_024467203.1,588745,589300
NW_024467203.1,626105,628242
NW_024467203.1,710610,711348
NW_024467211.1,78359,79338
NW_024467211.1,460071,461160
NW_024467211.1,1028585,1029800
NW_024467214.1,667606,669026
NW_024467214.1,757749,759556
NW_024467214.1,759732,760224
NW_024467218.1,140667,142411
NW_024467218.1,644603,647621
NW_024467218.1,726924,729125
NW_024467219.1,375894,377187
NW_024537392.1,119194,120523
NW_024537392.1,838070,839067
NW_025408645.1,63900,66326
NC_058392.1,291160,291505
NC_058392.1,370923,372593
NC_058392.1,443620,446283
NC_058392.1,1313317,1314841
NC_058392.1,2015250,2016634
NC_058392.1,2922403,2924378
NC_058392.1,3117960,3120419
NC_058392.1,3254823,3255254
NC_058392.1,3351150,3352266
NC_058392.1,3936614,3938430
NC_058400.1,155136,156544
NC_058400.1,1265599,1266605
NC_058400.1,1479380,1479675
NC_058400.1,1573346,1574445
NC_058400.1,2140689,2143510
NC_058400.1,2264567,2268996
NC_058400.1,2456127,2457732
NC_058400.1,2595488,2596307
NC_058400.1,3068375,3069304
NC_058400.1,3489771,3491772
NC_058400.1,3592650,3593709
NC_058400.1,4511902,4512943
NC_058400.1,6801463,6806155
NC_058400.1,7179331,7180672
NC_058400.1,7197994,7198083
NC_058400.1,7529023,7530200
NC_058400.1,7707405,7708131
NC_058400.1,7821699,7823315
NC_058400.1,8109198,8112240
NC_058400.1,8152757,8153983
NC_058400.1,8852990,8855627
NW_017263582.1,158885,162768
NW_017263582.1,413505,417973
NW_017263582.1,684174,685678
NW_017263582.1,1382555,1384608
NW_017263582.1,1659441,1662165
NW_017263593.1,127772,127857
NW_017263593.1,149598,151889
NW_017263601.1,190091,191362
NW_017263601.1,524039,525263
NW_017263604.1,212572,214276
NW_017263616.1,50427,51491
NW_017263620.1,31960,32679
NW_017263620.1,134189,135178
NW_006920874.1,277807,279167
NW_006920874.1,937860,938946
NW_025763980.1,9449,12452
NW_025763980.1,91333,94666
NW_025764159.1,70419,71568
NW_025764159.1,85291,88624
NW_025764717.1,13956,15230
NW_025764721.1,52731,53966
NW_025764721.1,60277,61272
NW_025764721.1,108464,109241
NW_025764721.1,143139,145507
NW_025764760.1,34611,36182
NW_025763370.1,165413,165853
NW_025763370.1,262804,265004
NW_025763370.1,278361,279300
NW_025763370.1,447908,449183
NW_025763370.1,494417,496477
NW_025763370.1,1184566,1186129
NW_025763370.1,1732054,1732868
NW_025763370.1,2525106,2528360
NW_025763370.1,2950747,2952303
NW_025763370.1,2965316,2965646
NW_025763370.1,3339408,3340279
NW_025763370.1,3354263,3355886
NW_025763370.1,4079753,4081688
NW_025763370.1,5381501,5383024
NW_025763370.1,5678945,5679901
NW_025763370.1,5720083,5722353
NW_025763370.1,5879518,5880316
NW_025763370.1,6080713,6082170
NW_025763370.1,6121755,6122433
NW_025763370.1,6242885,6244202
NW_025763370.1,6400176,6401035
NW_025763370.1,6844336,6845908
NW_025763370.1,7243153,7243989
NW_025763370.1,7263359,7264333
NW_025763649.1,26381,27104
NW_025763649.1,142509,143831
NW_025764307.1,102837,105644
NW_025764307.1,419975,420952
NW_025764307.1,844052,845483
NW_025764307.1,1054275,1056741
NW_025764307.1,1273981,1274055
NW_025764307.1,1303844,1303918
NW_025764307.1,1771457,1773572
NW_025764307.1,1915446,1916171
NW_025764307.1,2013339,2016266
NW_025764323.1,112875,113741
NW_025764323.1,643734,650722
NW_025764323.1,715885,716861
NW_025764336.1,65276,65349
NW_025764336.1,260693,262794
NW_025764367.1,14222,15660
NW_025764376.1,127430,127956
NW_025764444.1,958859,961162
NW_025764444.1,1017539,1022528
NW_025764444.1,1307819,1310544
NW_025764447.1,91609,95336
NW_025764447.1,608756,610123
NW_025764447.1,721335,721968
NW_025764447.1,1018293,1018974
NW_025764462.1,69823,70781
NW_025764462.1,531651,533617
NW_025764467.1,41736,43380
NW_025764467.1,190692,192180
NW_025764467.1,379310,381196
NW_025764477.1,9771,15433
NW_025764477.1,140986,142846
NW_025764480.1,3703,5181
NW_025764556.1,1089,2109
NW_025764565.1,8349,10059
NW_025764600.1,10403,11174
NC_014419.1,182215,182791
NC_014942.1,188576,191744
NC_014942.1,1100588,1102717
NC_014942.1,1282832,1283703
NC_014948.1,228708,230682
NC_007194.1,158013,160063
NC_007194.1,164100,164771
NC_007194.1,720631,722628
NC_007194.1,1500297,1505499
NC_007194.1,2044238,2045869
NC_007194.1,2428347,2428683
NC_007194.1,2578607,2579924
NC_007194.1,2746924,2748313
NC_007194.1,2981856,2983914
NC_007194.1,3041928,3044255
NC_007194.1,3203201,3204107
NC_007194.1,4230147,4231010
NC_007198.1,282981,283083
NC_007198.1,470947,472720
NC_007198.1,865292,866093
NC_007198.1,893650,894116
NC_007198.1,1440394,1440499
NC_007198.1,1622949,1624504
NC_007198.1,2818553,2820839
NC_007198.1,3174436,3176254
NC_007198.1,3456045,3457625
NC_007198.1,3895481,3896523
NW_024468258.1,105948,106527
NW_024468258.1,312056,313751
NW_024468258.1,354897,356106
NW_024468260.1,307866,308940
NW_024468260.1,326461,329870
NW_003456415.1,23335,24014
NW_003456415.1,180846,182218
NW_003456422.1,1233895,1234371
NW_003456422.1,1388246,1388751
NW_019671920.1,45050,46192
NW_019671920.1,186370,188048
NW_019671920.1,456331,457176
NW_019671920.1,460269,462534
NW_019671920.1,714265,715162
NW_019671920.1,1206291,1207946
NW_019671920.1,1209945,1210463
NW_019671923.1,4280,4608
NW_019671923.1,46557,47881
NW_019671923.1,123084,123749
NW_019671923.1,1011436,1012177
NW_019671923.1,1014799,1015381
NW_019671923.1,1030285,1031871
NW_019671923.1,1097435,1098430
NW_019671923.1,1100827,1103698
NW_011371360.1,253184,253581
NW_011371360.1,343744,345868
NW_011371360.1,456858,459364
NW_011371360.1,477186,477999
NW_011371360.1,513506,515625
NW_011371360.1,711959,712491
NW_011371360.1,1018570,1021833
NW_011371360.1,1134083,1135995
NW_011371360.1,1368828,1369250
NW_011371360.1,1543767,1544179
NW_011371360.1,1565053,1568039
NW_011371360.1,1938459,1941067
NW_011371360.1,2436256,2438115
NW_011371360.1,2477900,2481098
NW_011371360.1,3329305,3330622
NW_011371361.1,806789,808477
NW_011371361.1,892581,894314
NW_011371361.1,1805333,1805805
NW_011371361.1,2133208,2135459
NW_011371361.1,2990479,2990835
NW_011371361.1,3007138,3010315
NW_011371366.1,286555,287966
NW_011371366.1,337074,338754
NW_011371366.1,363201,366220
NW_011371366.1,589909,590337
NW_011371366.1,692325,693379
NW_011371366.1,899482,899737
NW_011371366.1,1049476,1051068
NW_011371366.1,1060339,1062525
NW_011371375.1,15030,17267
NW_015971543.1,360452,361712
NW_015971543.1,408361,409145
NW_015971543.1,499231,499606
NW_015971543.1,925042,926925
NW_015971543.1,1299975,1303533
NW_015971549.1,134301,136376
NW_015971549.1,210834,212103
NW_026251689.1,3378872,3380498
NW_026251934.1,1333380,1334565
NW_026250972.1,171316,172230
NW_026249941.1,3692735,3694430
NW_026249851.1,1377764,1379048
NW_026249851.1,2223128,2223971
NW_026249851.1,2353769,2354909
NW_026249863.1,322182,323331
NW_026250693.1,775913,779093
NW_026250699.1,867613,869115
NW_026251232.1,2717148,2720015
NC_070533.1,3232087,3233005
NC_070533.1,4063803,4065568
NC_070540.1,185539,188079
NW_026517341.1,202413,204292
NC_070571.1,192374,194305
NW_026515786.1,178340,179677
NW_006267348.1,7393,11139
NW_006267348.1,162984,163542
NW_006267348.1,851306,851675
NW_006267348.1,853981,855874
NW_006267370.1,240089,241694
NW_006267370.1,1436586,1437455
NW_006267370.1,1473372,1476991
NW_006267370.1,1772705,1776521
NW_006267370.1,1987286,1988878
NW_006267371.1,865158,868446
NW_001820811.1,153488,153763
NW_001820828.1,456605,458774
NW_001820828.1,897988,899839
NW_001820828.1,912169,914082
NW_001820828.1,1064557,1066407
NW_001820830.1,193507,195432
NW_001820830.1,914983,918160
NW_001820830.1,1298388,1300580
NC_012867.1,671553,672525
NC_012867.1,959484,962346
NC_012867.1,1330399,1332052
NC_012867.1,1487200,1488610
NC_012867.1,1728673,1729861
NC_012867.1,1875408,1876308
NC_012867.1,2084592,2085603
NC_012867.1,2126704,2128267
NW_017566899.1,77389,77483
NW_017566899.1,197829,199233
NW_017566899.1,549982,550737
NW_017566899.1,728480,731402
NW_017566900.1,431178,432614
NW_017387331.1,59446,60913
NW_017387335.1,151787,152181
NW_017387344.1,32500,33684
NW_017387247.1,993,1953
NW_017387247.1,11466,12876
NW_017387247.1,1524098,1525049
NW_017387247.1,1794931,1804589
NW_017387247.1,2091860,2094076
NW_017387247.1,2486822,2488542
NW_017387247.1,2578694,2580100
NW_017387247.1,2818826,2820221
NW_017387247.1,3093863,3094988
NW_017387247.1,3484176,3486048
NW_017387250.1,39327,43936
NW_017387250.1,46084,46504
NW_017387250.1,433382,434099
NW_017387250.1,527787,530253
NW_017387250.1,2147339,2148131
NW_015971157.1,77378,78341
NW_015971157.1,176447,177732
NW_015971218.1,25017,26119
NW_015971356.1,262000,263004
NW_017971438.1,521773,523142
NW_017971438.1,808326,810282
NW_017971438.1,987738,990487
NW_017971438.1,1175737,1181418
NW_017971438.1,1303218,1306839
NW_017264716.1,177908,179227
NW_017264716.1,492020,492778
NW_017264717.1,258513,260117
NW_017264718.1,63022,64060
NW_017264718.1,428402,429205
NW_017264718.1,453945,463056
NW_017567030.1,909582,909906
NW_017567030.1,978960,980052
NW_017567038.1,66679,68323
NW_017567038.1,99206,101188
NW_017567041.1,177084,177174
NW_017567041.1,214449,216163
NW_017567045.1,342267,346087
NW_017253145.1,87156,88110
NW_017253145.1,163801,166572
NW_019028942.1,14352,16382
NW_019028942.1,243645,244830
NW_019028942.1,257391,258761
NW_019028942.1,475632,477680
NW_019028942.1,775727,776759
NW_019028942.1,862404,865125
NW_019028942.1,1039386,1040833
NW_019028942.1,1402306,1403583
NW_019028942.1,1489543,1492507
NW_019028945.1,464484,467780
NW_019028945.1,623242,624744
NW_019028945.1,1028862,1031900
NW_019028945.1,1080346,1082129
NW_019028955.1,290411,291227
NW_019028967.1,8119,11261
NW_017387733.1,203017,203941
NW_017387733.1,815230,816853
NW_017387733.1,997473,998592
NW_017387733.1,1081111,1081453
NW_017387733.1,1857543,1858971
NW_017387733.1,1994768,1994840
NW_017387733.1,2264025,2265066
NW_025763416.1,204025,204885
NW_025763416.1,350672,352017
NW_025763416.1,678282,679142
NW_025763425.1,83842,88087
NW_025763425.1,430845,431285
NW_025763427.1,346124,351701
NW_025763453.1,185913,186602
NW_025763480.1,33878,34397
NW_024468519.1,169244,170463
NW_024468519.1,690864,691182
NW_024468530.1,373266,374076
NW_024468531.1,15108,16687
NW_024468539.1,12213,15699
NW_024468539.1,167751,169841
NW_024468539.1,208003,209096
NW_024468574.1,67765,68771
NW_024468591.1,90734,91144
NW_024467527.1,208695,209639
NW_024467527.1,488732,489708
NW_024467527.1,1438241,1440107
NW_024467527.1,1561759,1562343
NW_024467527.1,1876858,1878020
NW_024467527.1,2445353,2447995
NW_024467527.1,2447920,2449997
NW_024467534.1,878174,879778
NW_024467859.1,141763,145792
NW_024467859.1,184506,184881
NW_024467859.1,815142,816462
NW_024467859.1,936067,937981
NW_024467859.1,962289,964999
NW_024467859.1,1020294,1024231
NW_024467859.1,1234006,1235817
NW_024467859.1,1649958,1650794
NW_024467859.1,1753670,1756029
NW_024467859.1,2374113,2375487
NW_024467859.1,2477445,2479852
NW_024467859.1,2568574,2569444
NW_024467859.1,2605885,2606617
NW_024467859.1,2740537,2741956
NW_024467859.1,2838004,2840345
NW_024467859.1,2889023,2891763
NW_024467859.1,3221764,3223019
NW_024467859.1,3495377,3496778
NW_024467859.1,3504641,3507248
NW_024467859.1,3519647,3522310
NW_024467859.1,3610358,3613299
NW_024467859.1,3953601,3955137
NW_024467859.1,4522563,4525086
NW_024467859.1,4639464,4640108
NW_024467859.1,4690160,4691061
NW_024467859.1,5093574,5100337
NW_024467859.1,5263933,5265743
NW_024467859.1,5347734,5348878
NW_024467859.1,5352372,5354248
NW_024467890.1,17879,21639
NW_024468485.1,693821,695753
NW_024468485.1,700575,703083
NW_024470054.1,719828,720371
NW_024470054.1,1092736,1094649
NW_024470054.1,1152042,1152606
NW_024470054.1,1164959,1165411
NW_024470054.1,1250410,1250921
NW_024470070.1,305526,306583
NW_024470070.1,373276,374956
NW_024470070.1,462104,464278
NW_024470072.1,123676,125458
NW_024470073.1,114710,115788
NW_024470073.1,369749,370966
NW_024470076.1,154488,156084
NW_024470076.1,177020,177705
NW_024470076.1,310150,311390
NW_024470076.1,324591,325873
NW_024470076.1,353321,354688
NW_024470126.1,3495,4161
NW_024467203.1,92689,93177
NW_024467203.1,1250574,1253163
NW_024467211.1,229533,230900
NW_024467211.1,662178,663626
NW_024467211.1,803690,805931
NW_024467211.1,1020403,1022542
NW_024467214.1,854699,855791
NW_024467219.1,372632,374301
NW_024467219.1,477903,478533
NW_024537392.1,150825,154968
NW_024537392.1,155017,155992
NW_024537392.1,234559,237144
NW_024537392.1,610644,612743
NW_024537392.1,746941,748938
NC_058392.1,32194,33740
NC_058392.1,43306,45449
NC_058392.1,212236,212993
NC_058392.1,742663,743479
NC_058392.1,1020476,1022102
NC_058392.1,2787826,2788702
NC_058400.1,732891,734726
NC_058400.1,952001,956251
NC_058400.1,1280744,1281140
NC_058400.1,1417654,1418194
NC_058400.1,1464086,1465270
NC_058400.1,1502624,1503477
NC_058400.1,1642667,1643060
NC_058400.1,2184550,2185568
NC_058400.1,2891310,2892601
NC_058400.1,3206897,3208619
NC_058400.1,3352539,3352649
NC_058400.1,3519928,3520917
NC_058400.1,3623847,3625645
NC_058400.1,3792471,3793431
NC_058400.1,3960932,3961727
NC_058400.1,4120508,4122453
NC_058400.1,4823463,4824546
NC_058400.1,4861727,4864283
NC_058400.1,5109003,5109432
NC_058400.1,5112943,5114622
NC_058400.1,5388222,5390447
NC_058400.1,5550713,5551217
NC_058400.1,5937740,5939453
NC_058400.1,5968991,5969116
NC_058400.1,6622183,6623269
NC_058400.1,6713167,6713568
NC_058400.1,7304869,7307705
NC_058400.1,7390195,7390292
NC_058400.1,8503069,8504775
NC_058400.1,9146961,9150754
NC_058400.1,9924271,9924888
NW_025408565.1,168777,169521
NW_017263582.1,264920,269532
NW_017263582.1,273494,273771
NW_017263582.1,426079,428109
NW_017263582.1,690176,690871
NW_017263582.1,782981,784114
NW_017263582.1,1698552,1700382
NW_017263593.1,468591,468957
NW_017263593.1,554163,560535
NW_017263593.1,660051,661547
NW_017263593.1,1299764,1301234
NW_017263601.1,473058,473565
NW_017263601.1,693692,694912
NW_017263601.1,1044433,1046263
NW_017263604.1,79571,80498
NW_017263616.1,156558,157267
NW_017263616.1,246483,248518
NW_006920896.1,254415,256610
NW_025764159.1,268112,270764
NW_025764717.1,590928,593085
NW_025763370.1,157977,158871
NW_025763370.1,410786,411995
NW_025763370.1,848234,850199
NW_025763370.1,1113880,1114775
NW_025763370.1,1298727,1300926
NW_025763370.1,1801403,1802597
NW_025763370.1,2034028,2035104
NW_025763370.1,2655835,2658157
NW_025763370.1,2893232,2894337
NW_025763370.1,3381236,3383214
NW_025763370.1,4180975,4184425
NW_025763370.1,4210390,4210975
NW_025763370.1,4345195,4345689
NW_025763370.1,4566370,4566718
NW_025763370.1,4596531,4599855
NW_025763370.1,4963206,4964366
NW_025763370.1,5039683,5042151
NW_025763370.1,5532948,5534150
NW_025763370.1,5563138,5564412
NW_025763370.1,5655767,5656209
NW_025763370.1,5687975,5690346
NW_025763370.1,5889576,5890926
NW_025763370.1,5947976,5950284
NW_025763370.1,6086170,6086665
NW_025763370.1,6322504,6325240
NW_025763370.1,6435725,6437749
NW_025763370.1,6840621,6842717
NW_025763370.1,6945362,6946462
NW_025763370.1,7433440,7435390
NW_025763649.1,323798,324706
NW_025764307.1,535647,537208
NW_025764307.1,931752,932769
NW_025764307.1,2232268,2234288
NW_025764307.1,2311477,2312177
NW_025764336.1,316050,317202
NW_025764337.1,233121,233396
NW_025764337.1,265692,267313
NW_025764337.1,366245,367525
NW_025764359.1,36174,38106
NW_025764367.1,181177,183174
NW_025764444.1,328830,330981
NW_025764444.1,1373430,1375028
NW_025764447.1,337371,338375
NW_025764447.1,343411,343962
NW_025764447.1,416580,418065
NW_025764447.1,599408,602443
NW_025764447.1,746316,750998
NW_025764447.1,1226451,1227155
NW_025764462.1,202969,203585
NW_025764462.1,306178,307343
NW_025764477.1,270010,272796
NW_025764477.1,294300,294822
NW_025764480.1,160126,161008
NW_025764511.1,48497,49530
NC_014942.1,12231,16451
NC_014942.1,430969,434120
NC_014942.1,452200,453034
NC_014942.1,538303,540764
NC_014942.1,986662,987966
NC_014942.1,998160,1001384
NC_014948.1,46561,47991
NC_014948.1,67888,68702
NC_014948.1,108520,110212
NC_014948.1,452946,458154
NC_007194.1,412776,414594
NC_007194.1,988824,991451
NC_007194.1,2759108,2760373
NC_007194.1,3278441,3279132
NC_007194.1,3378587,3381751
NC_007194.1,3896823,3897336
NC_007194.1,4004643,4007079
NC_007194.1,4263451,4264889
NC_007198.1,223384,224440
NC_007198.1,329463,330462
NC_007198.1,879801,880697
NC_007198.1,966427,967678
NC_007198.1,1395545,1396705
NC_007198.1,2185822,2186389
NC_007198.1,2989421,2991611
NC_007198.1,3537222,3538699
NW_024468258.1,378044,378787
NW_024468260.1,661484,666049
NW_024468265.1,53627,54369
NW_024468265.1,266443,267655
NW_003456415.1,15726,18846
NW_003456415.1,202767,203789
NW_003456422.1,640313,641491
NW_003456422.1,898816,899756
NW_003456422.1,1073653,1076354
NW_003456422.1,1113722,1114748
NW_003456422.1,1360161,1361103
NW_019671920.1,62861,63980
NW_019671920.1,69943,70108
NW_019671920.1,141626,142997
NW_019671920.1,228035,228474
NW_019671920.1,918802,922580
NW_019671920.1,952523,953294
NW_019671920.1,1035736,1037028
NW_019671920.1,1179187,1180609
NW_019671920.1,1188785,1190478
NW_019671923.1,224492,226688
NW_019671923.1,1085062,1085838
NW_019671954.1,13639,14229
NW_011371360.1,171525,173157
NW_011371360.1,786313,787972
NW_011371360.1,2772522,2773413
NW_011371360.1,2865691,2869138
NW_011371360.1,3125500,3127024
NW_011371361.1,842977,843199
NW_011371361.1,929321,931912
NW_011371361.1,970838,975645
NW_011371361.1,1139900,1141088
NW_011371361.1,1524751,1527163
NW_011371361.1,1860565,1861409
NW_011371361.1,2585065,2588383
NW_011371361.1,2664054,2665683
NW_011371366.1,305750,306144
NW_011371366.1,494097,495309
NW_011371366.1,713857,714916
NW_011371366.1,961303,961513
NW_011371373.1,86153,86825
NW_011371375.1,274266,275870
NW_015971543.1,167327,170340
NW_015971543.1,518519,522582
NW_015971543.1,848830,853071
NW_015971543.1,908519,909488
NW_015971543.1,1204130,1205362
NW_015971543.1,1328003,1330657
NW_015971549.1,569024,569106
NW_015971553.1,15402,21754
NW_015971553.1,248187,248946
NW_026251927.1,925147,929258
NW_006267348.1,73278,80067
NW_006267348.1,482695,488397
NW_006267370.1,813976,815821
NW_006267370.1,1218710,1221463
NW_006267370.1,1729129,1729939
NW_006267371.1,1431196,1433503
NW_006267371.1,1895174,1896996
NW_001820811.1,358581,359401
NW_001820828.1,698716,699100
NW_001820828.1,1502184,1503889
NW_001820828.1,1590099,1591387
NW_001820828.1,1642458,1643442
NW_001820830.1,12720,13485
NW_001820830.1,675976,677723
NW_001820830.1,851120,853481
NW_001820830.1,1459551,1460700
NC_012867.1,118114,118384
NC_012867.1,543992,544385
NC_012867.1,1175494,1175592
NC_012867.1,1437612,1438023
NC_012867.1,1830853,1832602
NW_017566899.1,791752,792909
NW_017566899.1,949090,950637
NW_017566900.1,163090,165142
NW_017566900.1,776811,779659
NW_017566900.1,804820,805867
NW_017387321.1,353822,354836
NW_017387331.1,98056,101416
NW_017387331.1,138599,139646
NW_017387335.1,38941,41233
NW_017387404.1,4935,6300
NW_017387247.1,221192,224213
NW_017387247.1,1154354,1155392
NW_017387247.1,1254965,1256902
NW_017387247.1,1681510,1682383
NW_017387247.1,2218834,2220886
NW_017387247.1,2831997,2832420
NW_017387247.1,3365908,3366662
NW_017387250.1,828411,829158
NW_017387250.1,1103710,1105699
NW_017387250.1,1815061,1816023
NW_017387250.1,1959314,1961069
NW_017387250.1,1970629,1971970
NW_017387250.1,1972874,1973411
NW_015971173.1,68777,69572
NW_015971218.1,43397,45303
NW_015971244.1,95664,95844
NW_015971248.1,281919,284597
NW_015971248.1,376710,378276
NW_015971248.1,389593,390681
NW_015971248.1,393955,394459
NW_015971418.1,82872,84378
NW_015971535.1,59467,60136
NW_015971535.1,108224,110526
NW_017971438.1,245086,247141
NW_017971438.1,356076,357309
NW_017971438.1,859425,861512
NW_017971438.1,968911,969840
NW_017971438.1,1072045,1072792
NW_017971438.1,1245854,1247531
NW_017264716.1,323822,325673
NW_017264716.1,386033,387588
NW_017264718.1,33820,34653
NW_017567030.1,254430,260669
NW_017567030.1,457278,459428
NW_017567030.1,481236,482842
NW_017567037.1,271223,272334
NW_017567038.1,545,1991
NW_017567041.1,40934,42613
NW_017567041.1,347854,349368
NW_017253145.1,335361,335619
NW_019028942.1,75870,77720
NW_019028942.1,82762,84679
NW_019028942.1,580870,584813
NW_019028942.1,813611,814615
NW_019028942.1,913557,915809
NW_019028942.1,988531,989428
NW_019028942.1,1417905,1419630
NW_019028942.1,1452885,1454637
NW_019028942.1,1494340,1494927
NW_019028945.1,372335,375134
NW_019028945.1,428960,430074
NW_019028945.1,647523,648658
NW_019028945.1,725944,727458
NW_019028945.1,755730,757362
NW_019028945.1,884164,886217
NW_019028955.1,286029,287102
NW_017387733.1,23375,24507
NW_017387733.1,39562,43102
NW_017387733.1,894362,896969
NW_017387733.1,1048248,1048759
NW_017387733.1,1077105,1079705
NW_017387733.1,1087884,1090860
NW_017387733.1,1163197,1166515
NW_017387733.1,1568540,1569390
NW_017387733.1,1799530,1801299
NW_017387733.1,2335669,2339128
NW_017387733.1,2431602,2431941
NW_017387733.1,2431963,2435434
NW_017387733.1,2496994,2497068
NW_023313846.1,240526,286048
NC_050737.1,6578166,6579171
NC_050737.1,8346711,8347306
NC_050738.1,12621435,12623354
NC_051168.1,188402757,188403507
NC_051172.1,29664836,29667948
NC_051172.1,54516355,54528641
NC_051125.1,10878485,10898104
NC_052502.1,64577763,64579184
NC_052502.1,67547326,67548259
NC_052502.1,73088079,73090443
NC_052503.1,20988912,20991864
NC_052503.1,60649012,60649945
NW_024532645.1,1636,1742
NC_054708.1,59710003,59727057
NC_057695.1,2843601,2845812
NW_013674162.1,25981,26621
NW_019211458.1,29424513,29439479
NW_019213224.1,60231,67214
NW_019214044.1,321152,329101
NC_059505.1,28330326,28330399
NC_059546.1,2578445,2579470
NC_059558.1,7022158,7025923
NC_059986.1,4280326,4281951
NC_060052.1,2197549,2249278
NW_025765484.1,61021,63664
NW_025766747.1,1100006,1111667
NW_025766869.1,651639,662011
NC_061454.1,12519905,12542516
NC_061479.1,5314898,5327550
NW_025727428.1,33104,33176
NW_025728694.1,6791,6873
NC_060147.1,103734034,103734151
NC_062188.1,6230560,6235227
NW_026045919.1,861857,861939
NC_064615.1,42394267,42394340
NC_064615.1,42498581,42498653
NC_064615.1,42747686,42747759
NC_064615.1,42919627,42919700
NC_064615.1,366924098,366924170
NC_064615.1,367160217,367160290
NC_064615.1,669264694,669264776
NC_064615.1,910703814,910703896
NC_064615.1,1092738087,1092738205
NW_026046273.1,33974,34093
NW_026046310.1,40025,40098
NW_026046430.1,6472,6554
NW_026046469.1,484,566
NW_026096053.1,2489144,2497220
NW_026096053.1,5821793,5846538
NW_026096053.1,9667129,9669469
NW_026096053.1,12553203,12555814
NC_065968.1,5277327,5301426
NC_065449.1,243725981,243733452
NC_065450.1,37497724,37519367
NC_065450.1,152661105,152687362
NC_065450.1,160001239,160001740
NC_066348.1,3384294,3387428
NC_066279.1,2506372,2520060
NC_066279.1,2783921,2810427
NC_066279.1,13357001,13357109
NW_019773619.1,4452,7154
NW_019773770.1,29224,30976
NW_020170420.1,68692,71478
NW_020170453.1,77349,88681
NC_071982.1,15921770,15926780
NC_071982.1,18392493,18393494
NW_015441423.1,5168,9508
NC_071668.1,49386275,49388793
NC_071668.1,56456381,56456508
NC_071668.1,57957390,57958739
NW_026533190.1,2272746,2274203
NW_026533221.1,9621065,9621811
NW_026542599.1,22049735,22051911
NW_026085825.1,17626707,17626779
NC_063625.1,4493,4549
NC_065328.1,3865,4039
NW_022595248.1,566363,568143
NW_026570221.1,2045342,2048224
NW_026570222.1,2542520,2543483
NW_026570224.1,1219608,1224545
NW_026570264.1,889136,891075
NW_026570269.1,1026225,1029191
NW_026577982.1,16653707,16655036
NC_074717.1,6452395,6464758
NC_074717.1,19202893,19226252
NC_065880.2,18874393,18874512
NC_065880.2,30559188,30559270
NC_065880.2,31979996,31980160
NC_079168.1,33278352,33314611
NC_079168.1,64780765,64836090
NC_079168.1,82457085,82461186
NC_079170.1,9235978,9239692
NC_079170.1,14166837,14168219
NC_071286.1,42371429,42372476
NC_071286.1,42605494,42606793
NC_071286.1,69226695,69229185
NC_071287.1,5572271,5589998
NC_071289.1,23912517,23919553
NC_071289.1,48061877,48088793
NC_071289.1,54700269,54700388
NC_071289.1,75847473,75892184
NC_071289.1,78716088,78716161
NC_071289.1,83164685,83167161
NW_026689795.1,24568,28659
NC_080705.1,20744359,20744431
NC_080705.1,31143526,31144882
NC_080705.1,40108429,40108876
NC_080705.1,54799275,54799394
NC_080705.1,54849619,54849738
NC_080705.1,72722923,72724370
NC_080705.1,75795659,75800464
NW_026706970.1,315600,321271
NW_026712619.1,53480,55450
NW_026712920.1,427113,429794
NW_019397273.1,13736,17195
NW_026844352.1,10614243,10614315
NW_026862787.1,119522,121537
NW_026855245.1,158646,212721
NW_026855788.1,46119,64017
NC_060877.1,25401754,25405737
NT_033778.4,6164875,6164948
NT_033778.4,23282742,23284113
NC_083859.1,1582248,1610943
NW_002987038.1,79990,80265
NW_002987332.1,118290,118373
NW_002987410.1,77569,81636
NC_085119.1,7289592,7309120
NW_002062201.1,3,918
NW_026962013.1,11771281,11792704
NC_085934.1,5755662,5758514
NW_016963458.1,111119,111578
NW_017100161.1,1730471,1732110
NW_017100202.1,27994,29186
NC_086374.1,37680925,37697165
NC_087258.1,20858011,20879101
NC_087375.1,4270416,4286403
NC_087318.1,3131152,3132089
NC_087318.1,4694256,4698018
